MONTH,DAY_OF_MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,FL_NUM,ORIGIN,DEST,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,ARR_DELAY,CANCELLED,DIVERTED,AIR_TIME,DISTANCE
1,29,7,WN,3003,MAF,LAS,-3,8,1050,1035,4,-21,0,0,105,795
1,28,6,WN,5379,MCI,STL,-5,7,1602,1636,4,-15,0,0,34,237
1,17,2,WN,529,MCO,MDW,-3,13,1755,1924,11,0,0,0,149,990
1,12,4,WN,300,SAT,MCI,-2,10,1353,1523,20,-2,0,0,90,706
1,29,7,WN,3637,SDF,MCO,-8,7,659,841,11,-13,0,0,102,719
1,11,3,WN,268,FLL,BWI,-1,14,1033,1235,5,-10,0,0,122,925
1,4,3,WN,114,MDW,BNA,-3,7,749,849,6,-15,0,0,60,395
1,29,7,WN,4349,PHX,OKC,4,18,2017,2304,6,10,0,0,107,833
1,10,2,WN,126,PHX,SNA,115,8,1538,1534,4,108,0,0,56,338
1,19,4,WN,1438,PHX,PDX,-1,12,2051,2210,9,-11,0,0,139,1009
1,6,5,WN,4639,LAX,SFO,18,13,1506,1607,5,22,0,0,61,337
1,9,1,WN,1561,ABQ,PHX,-6,9,703,806,4,-15,0,0,63,328
1,7,6,WN,986,BWI,LAS,0,15,1835,2033,5,-7,0,0,298,2106
1,26,4,WN,4584,OAK,SEA,6,24,1830,2013,6,19,0,0,103,672
1,25,3,WN,570,MDW,DAL,0,9,1429,1640,4,4,0,0,131,793
1,9,1,WN,1681,MDW,PHX,2,17,1814,2046,8,4,0,0,212,1444
1,16,1,WN,1678,SJC,ONT,0,14,1419,1512,4,1,0,0,53,333
1,30,1,WN,6156,FLL,SJU,-3,19,1716,2022,6,3,0,0,126,1046
1,13,5,WN,1152,STL,PHX,3,14,722,941,6,12,0,0,199,1262
1,25,3,WN,1189,OAK,HOU,7,9,1316,1829,4,-7,0,0,193,1642
1,25,3,WN,1718,TUL,DEN,-3,6,1953,2015,5,-15,0,0,82,541
1,28,6,WN,1872,EWR,SJU,-2,23,811,1311,5,21,0,0,240,1608
1,22,7,WN,3277,MKE,MCO,142,15,1332,1701,8,154,0,0,149,1066
1,13,5,WN,732,LAS,TUS,155,11,1701,1901,3,159,0,0,60,365
1,8,7,WN,2834,SLC,LAS,59,13,1142,1143,5,58,0,0,61,368
1,8,7,WN,3769,ISP,BWI,20,8,1813,1909,3,12,0,0,56,220
1,16,1,WN,548,MDW,STL,4,11,1155,1246,5,6,0,0,51,251
1,13,5,WN,1992,BDL,MCO,-2,18,756,1028,5,-17,0,0,152,1050
1,31,2,WN,1693,ONT,PHX,-4,11,1407,1559,5,-6,0,0,52,325
1,11,3,WN,15,PHX,DAL,-1,11,615,905,6,-9,0,0,110,879
1,22,7,WN,1287,ATL,FLL,94,26,1625,1804,8,117,0,0,99,581
1,15,7,WN,2973,RDU,BWI,-5,6,931,1015,3,-12,0,0,44,255
1,19,4,WN,4387,SNA,SJC,16,9,2045,2201,4,30,0,0,76,342
1,27,5,WN,349,PHX,ONT,13,11,1949,1944,4,18,0,0,55,325
1,19,4,WN,1202,PHL,PBI,-1,10,649,848,5,-47,0,0,119,951
1,30,1,WN,326,LGA,MCI,1,29,1715,1851,6,-18,0,0,156,1107
1,13,5,WN,426,ELP,HOU,-4,12,1603,1833,4,-3,0,0,90,677
1,27,5,WN,1737,LAX,HOU,25,19,1204,1634,3,12,0,0,150,1390
1,29,7,WN,1047,RDU,MCO,-4,11,1407,1537,8,0,0,0,90,534
1,12,4,WN,202,CHS,BWI,-3,14,1421,1529,6,-5,0,0,68,472
1,20,5,WN,461,DEN,DAL,25,10,1410,1639,4,18,0,0,89,651
1,1,7,WN,1015,BUR,SJC,1,15,1456,1548,3,1,0,0,52,296
1,24,2,WN,410,MDW,DAL,-4,6,1202,1404,5,-11,0,0,122,793
1,21,6,WN,1799,LAX,SJC,9,16,1320,1418,3,21,0,0,58,308
1,11,3,WN,1340,BWI,PWM,-6,10,1529,1633,4,-8,0,0,64,452
1,30,1,WN,576,MDW,SLC,66,7,1013,1230,4,64,0,0,197,1259
1,14,6,WN,5246,FLL,STL,24,10,1314,1441,5,6,0,0,147,1057
1,26,4,WN,1791,PHX,ONT,15,8,1813,1807,5,12,0,0,54,325
1,3,2,WN,2898,OAK,MSY,41,18,1429,1946,3,24,0,0,197,1903
1,10,2,WN,934,BWI,CLT,-5,13,1938,2040,7,-13,0,0,62,361
1,9,1,WN,1616,SMF,PDX,117,9,1831,1953,4,127,0,0,82,479
1,29,7,WN,3693,SJC,SNA,-5,12,1852,1948,4,-8,0,0,56,342
1,2,1,WN,4802,BWI,MKE,222,8,240,316,7,208,0,0,96,641
1,17,2,WN,901,BNA,ECP,-3,9,1841,1939,4,-7,0,0,58,401
1,27,5,WN,356,SFO,LAS,39,13,1747,1858,6,44,0,0,71,414
1,10,2,WN,4883,DTW,DEN,4,9,1948,2043,8,1,0,0,175,1123
1,5,4,WN,1413,SNA,LAS,34,9,928,1014,10,39,0,0,46,226
1,21,6,WN,4035,DAL,SAT,28,11,1854,1944,5,29,0,0,50,248
1,25,3,WN,1277,SMF,SAN,-1,12,706,809,3,-13,0,0,63,480
1,24,2,WN,1664,MSY,DEN,-6,9,1848,2021,7,-12,0,0,153,1062
1,1,7,WN,609,SMF,DAL,10,8,1438,1924,4,3,0,0,166,1442
1,26,4,WN,378,PIT,BWI,23,17,1835,1930,8,33,0,0,55,210
1,23,1,WN,120,SJU,BWI,-2,13,1741,2035,8,-7,0,0,234,1565
1,25,3,WN,53,DAL,HOU,-6,13,1937,2028,6,-1,0,0,51,239
1,18,3,WN,1055,LAX,SJC,-3,7,2134,2223,14,-3,0,0,49,308
1,4,3,WN,770,ONT,PHX,62,9,1711,1900,5,55,0,0,49,325
1,6,5,WN,4693,MCO,MDW,30,13,943,1101,7,18,0,0,138,990
1,27,5,WN,291,MKE,ATL,-5,10,1525,1802,7,-16,0,0,97,669
1,17,2,WN,1174,SEA,OAK,-5,15,1155,1331,8,-16,0,0,96,672
1,11,3,WN,240,SFO,LAS,40,9,2039,2136,6,27,0,0,57,414
1,18,3,WN,266,BWI,MCO,-5,9,944,1136,9,-20,0,0,112,787
1,27,5,WN,1378,BUR,SMF,113,12,2000,2055,5,110,0,0,55,358
1,3,2,WN,2304,DAL,MDW,27,10,2052,2233,14,27,0,0,101,793
1,17,2,WN,1357,BWI,PVD,36,14,2255,2340,5,30,0,0,45,327
1,3,2,WN,450,OAK,BUR,-4,16,727,813,3,-9,0,0,46,325
1,29,7,WN,1388,DEN,SNA,-4,15,851,937,4,-19,0,0,106,846
1,10,2,WN,1597,MSP,ATL,-2,105,1023,1327,12,99,0,0,124,907
1,12,4,WN,1927,FLL,BWI,22,15,1742,1947,18,25,0,0,125,925
1,17,2,WN,1250,TUL,PHX,-1,8,912,1026,8,-11,0,0,134,935
1,11,3,WN,258,LAS,SFO,49,11,1145,1314,6,65,0,0,89,414
1,5,4,WN,1232,PHX,SMF,41,17,2143,2243,4,67,0,0,120,647
1,12,4,WN,1034,OAK,BUR,28,8,1021,1111,3,24,0,0,50,325
1,13,5,WN,547,DEN,ATL,11,15,1806,2225,5,5,0,0,139,1199
1,8,7,WN,4680,PHX,CLE,34,11,1240,1804,5,19,0,0,204,1737
1,5,4,WN,1741,SLC,MDW,41,12,923,1247,7,19,0,0,144,1259
1,16,1,WN,1444,SLC,DEN,10,8,1553,1655,6,6,0,0,62,391
1,1,7,WN,3434,DEN,LAX,-1,12,2201,2312,16,8,0,0,131,862
